0_0_0,0_0_1,0_0_2,0_0_3,0_0_4,0_0_5,0_0_6,0_0_7,0_0_8,0_0_9,0_0_10,0_1_0,0_1_1,0_1_2,0_1_3,0_1_4,0_1_5,0_1_6,0_1_7,0_1_8,0_1_9,0_1_10,0_2_0,0_2_1,0_2_2,0_2_3,0_2_4,0_2_5,0_2_6,0_2_7,0_2_8,0_2_9,0_2_10,0_3_0,0_3_1,0_3_2,0_3_3,0_3_4,0_3_5,0_3_6,0_3_7,0_3_8,0_3_9,0_3_10,0_4_0,0_4_1,0_4_2,0_4_3,0_4_4,0_4_5,0_4_6,0_4_7,0_4_8,0_4_9,0_4_10,0_5_0,0_5_1,0_5_2,0_5_3,0_5_4,0_5_5,0_5_6,0_5_7,0_5_8,0_5_9,0_5_10,0_6_0,0_6_1,0_6_2,0_6_3,0_6_4,0_6_5,0_6_6,0_6_7,0_6_8,0_6_9,0_6_10,0_7_0,0_7_1,0_7_2,0_7_3,0_7_4,0_7_5,0_7_6,0_7_7,0_7_8,0_7_9,0_7_10,0_8_0,0_8_1,0_8_2,0_8_3,0_8_4,0_8_5,0_8_6,0_8_7,0_8_8,0_8_9,0_8_10,0_9_0,0_9_1,0_9_2,0_9_3,0_9_4,0_9_5,0_9_6,0_9_7,0_9_8,0_9_9,0_9_10,0_10_0,0_10_1,0_10_2,0_10_3,0_10_4,0_10_5,0_10_6,0_10_7,0_10_8,0_10_9,0_10_10,1_0_0,1_0_1,1_0_2,1_0_3,1_0_4,1_0_5,1_0_6,1_0_7,1_0_8,1_0_9,1_0_10,1_1_0,1_1_1,1_1_2,1_1_3,1_1_4,1_1_5,1_1_6,1_1_7,1_1_8,1_1_9,1_1_10,1_2_0,1_2_1,1_2_2,1_2_3,1_2_4,1_2_5,1_2_6,1_2_7,1_2_8,1_2_9,1_2_10,1_3_0,1_3_1,1_3_2,1_3_3,1_3_4,1_3_5,1_3_6,1_3_7,1_3_8,1_3_9,1_3_10,1_4_0,1_4_1,1_4_2,1_4_3,1_4_4,1_4_5,1_4_6,1_4_7,1_4_8,1_4_9,1_4_10,1_5_0,1_5_1,1_5_2,1_5_3,1_5_4,1_5_5,1_5_6,1_5_7,1_5_8,1_5_9,1_5_10,1_6_0,1_6_1,1_6_2,1_6_3,1_6_4,1_6_5,1_6_6,1_6_7,1_6_8,1_6_9,1_6_10,1_7_0,1_7_1,1_7_2,1_7_3,1_7_4,1_7_5,1_7_6,1_7_7,1_7_8,1_7_9,1_7_10,1_8_0,1_8_1,1_8_2,1_8_3,1_8_4,1_8_5,1_8_6,1_8_7,1_8_8,1_8_9,1_8_10,1_9_0,1_9_1,1_9_2,1_9_3,1_9_4,1_9_5,1_9_6,1_9_7,1_9_8,1_9_9,1_9_10,1_10_0,1_10_1,1_10_2,1_10_3,1_10_4,1_10_5,1_10_6,1_10_7,1_10_8,1_10_9,1_10_10,2_0_0,2_0_1,2_0_2,2_0_3,2_0_4,2_0_5,2_0_6,2_0_7,2_0_8,2_0_9,2_0_10,2_1_0,2_1_1,2_1_2,2_1_3,2_1_4,2_1_5,2_1_6,2_1_7,2_1_8,2_1_9,2_1_10,2_2_0,2_2_1,2_2_2,2_2_3,2_2_4,2_2_5,2_2_6,2_2_7,2_2_8,2_2_9,2_2_10,2_3_0,2_3_1,2_3_2,2_3_3,2_3_4,2_3_5,2_3_6,2_3_7,2_3_8,2_3_9,2_3_10,2_4_0,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_4_7,2_4_8,2_4_9,2_4_10,2_5_0,2_5_1,2_5_2,2_5_3,2_5_4,2_5_5,2_5_6,2_5_7,2_5_8,2_5_9,2_5_10,2_6_0,2_6_1,2_6_2,2_6_3,2_6_4,2_6_5,2_6_6,2_6_7,2_6_8,2_6_9,2_6_10,2_7_0,2_7_1,2_7_2,2_7_3,2_7_4,2_7_5,2_7_6,2_7_7,2_7_8,2_7_9,2_7_10,2_8_0,2_8_1,2_8_2,2_8_3,2_8_4,2_8_5,2_8_6,2_8_7,2_8_8,2_8_9,2_8_10,2_9_0,2_9_1,2_9_2,2_9_3,2_9_4,2_9_5,2_9_6,2_9_7,2_9_8,2_9_9,2_9_10,2_10_0,2_10_1,2_10_2,2_10_3,2_10_4,2_10_5,2_10_6,2_10_7,2_10_8,2_10_9,2_10_10,3_0_0,3_0_1,3_0_2,3_0_3,3_0_4,3_0_5,3_0_6,3_0_7,3_0_8,3_0_9,3_0_10,3_1_0,3_1_1,3_1_2,3_1_3,3_1_4,3_1_5,3_1_6,3_1_7,3_1_8,3_1_9,3_1_10,3_2_0,3_2_1,3_2_2,3_2_3,3_2_4,3_2_5,3_2_6,3_2_7,3_2_8,3_2_9,3_2_10,3_3_0,3_3_1,3_3_2,3_3_3,3_3_4,3_3_5,3_3_6,3_3_7,3_3_8,3_3_9,3_3_10,3_4_0,3_4_1,3_4_2,3_4_3,3_4_4,3_4_5,3_4_6,3_4_7,3_4_8,3_4_9,3_4_10,3_5_0,3_5_1,3_5_2,3_5_3,3_5_4,3_5_5,3_5_6,3_5_7,3_5_8,3_5_9,3_5_10,3_6_0,3_6_1,3_6_2,3_6_3,3_6_4,3_6_5,3_6_6,3_6_7,3_6_8,3_6_9,3_6_10,3_7_0,3_7_1,3_7_2,3_7_3,3_7_4,3_7_5,3_7_6,3_7_7,3_7_8,3_7_9,3_7_10,3_8_0,3_8_1,3_8_2,3_8_3,3_8_4,3_8_5,3_8_6,3_8_7,3_8_8,3_8_9,3_8_10,3_9_0,3_9_1,3_9_2,3_9_3,3_9_4,3_9_5,3_9_6,3_9_7,3_9_8,3_9_9,3_9_10,3_10_0,3_10_1,3_10_2,3_10_3,3_10_4,3_10_5,3_10_6,3_10_7,3_10_8,3_10_9,3_10_10,4_0_0,4_0_1,4_0_2,4_0_3,4_0_4,4_0_5,4_0_6,4_0_7,4_0_8,4_0_9,4_0_10,4_1_0,4_1_1,4_1_2,4_1_3,4_1_4,4_1_5,4_1_6,4_1_7,4_1_8,4_1_9,4_1_10,4_2_0,4_2_1,4_2_2,4_2_3,4_2_4,4_2_5,4_2_6,4_2_7,4_2_8,4_2_9,4_2_10,4_3_0,4_3_1,4_3_2,4_3_3,4_3_4,4_3_5,4_3_6,4_3_7,4_3_8,4_3_9,4_3_10,4_4_0,4_4_1,4_4_2,4_4_3,4_4_4,4_4_5,4_4_6,4_4_7,4_4_8,4_4_9,4_4_10,4_5_0,4_5_1,4_5_2,4_5_3,4_5_4,4_5_5,4_5_6,4_5_7,4_5_8,4_5_9,4_5_10,4_6_0,4_6_1,4_6_2,4_6_3,4_6_4,4_6_5,4_6_6,4_6_7,4_6_8,4_6_9,4_6_10,4_7_0,4_7_1,4_7_2,4_7_3,4_7_4,4_7_5,4_7_6,4_7_7,4_7_8,4_7_9,4_7_10,4_8_0,4_8_1,4_8_2,4_8_3,4_8_4,4_8_5,4_8_6,4_8_7,4_8_8,4_8_9,4_8_10,4_9_0,4_9_1,4_9_2,4_9_3,4_9_4,4_9_5,4_9_6,4_9_7,4_9_8,4_9_9,4_9_10,4_10_0,4_10_1,4_10_2,4_10_3,4_10_4,4_10_5,4_10_6,4_10_7,4_10_8,4_10_9,4_10_10,5_0_0,5_0_1,5_0_2,5_0_3,5_0_4,5_0_5,5_0_6,5_0_7,5_0_8,5_0_9,5_0_10,5_1_0,5_1_1,5_1_2,5_1_3,5_1_4,5_1_5,5_1_6,5_1_7,5_1_8,5_1_9,5_1_10,5_2_0,5_2_1,5_2_2,5_2_3,5_2_4,5_2_5,5_2_6,5_2_7,5_2_8,5_2_9,5_2_10,5_3_0,5_3_1,5_3_2,5_3_3,5_3_4,5_3_5,5_3_6,5_3_7,5_3_8,5_3_9,5_3_10,5_4_0,5_4_1,5_4_2,5_4_3,5_4_4,5_4_5,5_4_6,5_4_7,5_4_8,5_4_9,5_4_10,5_5_0,5_5_1,5_5_2,5_5_3,5_5_4,5_5_5,5_5_6,5_5_7,5_5_8,5_5_9,5_5_10,5_6_0,5_6_1,5_6_2,5_6_3,5_6_4,5_6_5,5_6_6,5_6_7,5_6_8,5_6_9,5_6_10,5_7_0,5_7_1,5_7_2,5_7_3,5_7_4,5_7_5,5_7_6,5_7_7,5_7_8,5_7_9,5_7_10,5_8_0,5_8_1,5_8_2,5_8_3,5_8_4,5_8_5,5_8_6,5_8_7,5_8_8,5_8_9,5_8_10,5_9_0,5_9_1,5_9_2,5_9_3,5_9_4,5_9_5,5_9_6,5_9_7,5_9_8,5_9_9,5_9_10,5_10_0,5_10_1,5_10_2,5_10_3,5_10_4,5_10_5,5_10_6,5_10_7,5_10_8,5_10_9,5_10_10,6_0_0,6_0_1,6_0_2,6_0_3,6_0_4,6_0_5,6_0_6,6_0_7,6_0_8,6_0_9,6_0_10,6_1_0,6_1_1,6_1_2,6_1_3,6_1_4,6_1_5,6_1_6,6_1_7,6_1_8,6_1_9,6_1_10,6_2_0,6_2_1,6_2_2,6_2_3,6_2_4,6_2_5,6_2_6,6_2_7,6_2_8,6_2_9,6_2_10,6_3_0,6_3_1,6_3_2,6_3_3,6_3_4,6_3_5,6_3_6,6_3_7,6_3_8,6_3_9,6_3_10,6_4_0,6_4_1,6_4_2,6_4_3,6_4_4,6_4_5,6_4_6,6_4_7,6_4_8,6_4_9,6_4_10,6_5_0,6_5_1,6_5_2,6_5_3,6_5_4,6_5_5,6_5_6,6_5_7,6_5_8,6_5_9,6_5_10,6_6_0,6_6_1,6_6_2,6_6_3,6_6_4,6_6_5,6_6_6,6_6_7,6_6_8,6_6_9,6_6_10,6_7_0,6_7_1,6_7_2,6_7_3,6_7_4,6_7_5,6_7_6,6_7_7,6_7_8,6_7_9,6_7_10,6_8_0,6_8_1,6_8_2,6_8_3,6_8_4,6_8_5,6_8_6,6_8_7,6_8_8,6_8_9,6_8_10,6_9_0,6_9_1,6_9_2,6_9_3,6_9_4,6_9_5,6_9_6,6_9_7,6_9_8,6_9_9,6_9_10,6_10_0,6_10_1,6_10_2,6_10_3,6_10_4,6_10_5,6_10_6,6_10_7,6_10_8,6_10_9,6_10_10,7_0_0,7_0_1,7_0_2,7_0_3,7_0_4,7_0_5,7_0_6,7_0_7,7_0_8,7_0_9,7_0_10,7_1_0,7_1_1,7_1_2,7_1_3,7_1_4,7_1_5,7_1_6,7_1_7,7_1_8,7_1_9,7_1_10,7_2_0,7_2_1,7_2_2,7_2_3,7_2_4,7_2_5,7_2_6,7_2_7,7_2_8,7_2_9,7_2_10,7_3_0,7_3_1,7_3_2,7_3_3,7_3_4,7_3_5,7_3_6,7_3_7,7_3_8,7_3_9,7_3_10,7_4_0,7_4_1,7_4_2,7_4_3,7_4_4,7_4_5,7_4_6,7_4_7,7_4_8,7_4_9,7_4_10,7_5_0,7_5_1,7_5_2,7_5_3,7_5_4,7_5_5,7_5_6,7_5_7,7_5_8,7_5_9,7_5_10,7_6_0,7_6_1,7_6_2,7_6_3,7_6_4,7_6_5,7_6_6,7_6_7,7_6_8,7_6_9,7_6_10,7_7_0,7_7_1,7_7_2,7_7_3,7_7_4,7_7_5,7_7_6,7_7_7,7_7_8,7_7_9,7_7_10,7_8_0,7_8_1,7_8_2,7_8_3,7_8_4,7_8_5,7_8_6,7_8_7,7_8_8,7_8_9,7_8_10,7_9_0,7_9_1,7_9_2,7_9_3,7_9_4,7_9_5,7_9_6,7_9_7,7_9_8,7_9_9,7_9_10,7_10_0,7_10_1,7_10_2,7_10_3,7_10_4,7_10_5,7_10_6,7_10_7,7_10_8,7_10_9,7_10_10,8_0_0,8_0_1,8_0_2,8_0_3,8_0_4,8_0_5,8_0_6,8_0_7,8_0_8,8_0_9,8_0_10,8_1_0,8_1_1,8_1_2,8_1_3,8_1_4,8_1_5,8_1_6,8_1_7,8_1_8,8_1_9,8_1_10,8_2_0,8_2_1,8_2_2,8_2_3,8_2_4,8_2_5,8_2_6,8_2_7,8_2_8,8_2_9,8_2_10,8_3_0,8_3_1,8_3_2,8_3_3,8_3_4,8_3_5,8_3_6,8_3_7,8_3_8,8_3_9,8_3_10,8_4_0,8_4_1,8_4_2,8_4_3,8_4_4,8_4_5,8_4_6,8_4_7,8_4_8,8_4_9,8_4_10,8_5_0,8_5_1,8_5_2,8_5_3,8_5_4,8_5_5,8_5_6,8_5_7,8_5_8,8_5_9,8_5_10,8_6_0,8_6_1,8_6_2,8_6_3,8_6_4,8_6_5,8_6_6,8_6_7,8_6_8,8_6_9,8_6_10,8_7_0,8_7_1,8_7_2,8_7_3,8_7_4,8_7_5,8_7_6,8_7_7,8_7_8,8_7_9,8_7_10,8_8_0,8_8_1,8_8_2,8_8_3,8_8_4,8_8_5,8_8_6,8_8_7,8_8_8,8_8_9,8_8_10,8_9_0,8_9_1,8_9_2,8_9_3,8_9_4,8_9_5,8_9_6,8_9_7,8_9_8,8_9_9,8_9_10,8_10_0,8_10_1,8_10_2,8_10_3,8_10_4,8_10_5,8_10_6,8_10_7,8_10_8,8_10_9,8_10_10,9_0_0,9_0_1,9_0_2,9_0_3,9_0_4,9_0_5,9_0_6,9_0_7,9_0_8,9_0_9,9_0_10,9_1_0,9_1_1,9_1_2,9_1_3,9_1_4,9_1_5,9_1_6,9_1_7,9_1_8,9_1_9,9_1_10,9_2_0,9_2_1,9_2_2,9_2_3,9_2_4,9_2_5,9_2_6,9_2_7,9_2_8,9_2_9,9_2_10,9_3_0,9_3_1,9_3_2,9_3_3,9_3_4,9_3_5,9_3_6,9_3_7,9_3_8,9_3_9,9_3_10,9_4_0,9_4_1,9_4_2,9_4_3,9_4_4,9_4_5,9_4_6,9_4_7,9_4_8,9_4_9,9_4_10,9_5_0,9_5_1,9_5_2,9_5_3,9_5_4,9_5_5,9_5_6,9_5_7,9_5_8,9_5_9,9_5_10,9_6_0,9_6_1,9_6_2,9_6_3,9_6_4,9_6_5,9_6_6,9_6_7,9_6_8,9_6_9,9_6_10,9_7_0,9_7_1,9_7_2,9_7_3,9_7_4,9_7_5,9_7_6,9_7_7,9_7_8,9_7_9,9_7_10,9_8_0,9_8_1,9_8_2,9_8_3,9_8_4,9_8_5,9_8_6,9_8_7,9_8_8,9_8_9,9_8_10,9_9_0,9_9_1,9_9_2,9_9_3,9_9_4,9_9_5,9_9_6,9_9_7,9_9_8,9_9_9,9_9_10,9_10_0,9_10_1,9_10_2,9_10_3,9_10_4,9_10_5,9_10_6,9_10_7,9_10_8,9_10_9,9_10_10,10_0_0,10_0_1,10_0_2,10_0_3,10_0_4,10_0_5,10_0_6,10_0_7,10_0_8,10_0_9,10_0_10,10_1_0,10_1_1,10_1_2,10_1_3,10_1_4,10_1_5,10_1_6,10_1_7,10_1_8,10_1_9,10_1_10,10_2_0,10_2_1,10_2_2,10_2_3,10_2_4,10_2_5,10_2_6,10_2_7,10_2_8,10_2_9,10_2_10,10_3_0,10_3_1,10_3_2,10_3_3,10_3_4,10_3_5,10_3_6,10_3_7,10_3_8,10_3_9,10_3_10,10_4_0,10_4_1,10_4_2,10_4_3,10_4_4,10_4_5,10_4_6,10_4_7,10_4_8,10_4_9,10_4_10,10_5_0,10_5_1,10_5_2,10_5_3,10_5_4,10_5_5,10_5_6,10_5_7,10_5_8,10_5_9,10_5_10,10_6_0,10_6_1,10_6_2,10_6_3,10_6_4,10_6_5,10_6_6,10_6_7,10_6_8,10_6_9,10_6_10,10_7_0,10_7_1,10_7_2,10_7_3,10_7_4,10_7_5,10_7_6,10_7_7,10_7_8,10_7_9,10_7_10,10_8_0,10_8_1,10_8_2,10_8_3,10_8_4,10_8_5,10_8_6,10_8_7,10_8_8,10_8_9,10_8_10,10_9_0,10_9_1,10_9_2,10_9_3,10_9_4,10_9_5,10_9_6,10_9_7,10_9_8,10_9_9,10_9_10,10_10_0,10_10_1,10_10_2,10_10_3,10_10_4,10_10_5,10_10_6,10_10_7,10_10_8,10_10_9,10_10_10
0,153182,32416,13411,7171,3785,1739,756,286,82,42,172477,20378,12009,7381,4923,2676,1567,834,422,139,83,39559,11449,7421,5468,3756,2564,1595,1259,427,206,76,14946,6456,5124,4456,2881,2201,1399,1058,589,331,49,6905,4156,3476,3087,2337,1784,1594,936,543,288,176,2862,2143,2086,2001,1518,1393,1106,835,462,233,105,1160,1238,1112,1284,1220,794,788,923,499,214,122,585,480,574,711,678,658,546,435,314,208,113,216,185,326,326,481,275,262,334,272,152,225,94,73,179,146,119,158,162,146,189,223,98,13,9,18,8,61,63,92,67,106,81,139,515864,15705,8684,5200,2881,1801,842,483,175,103,52,25868,8387,6207,4108,2906,2095,1139,610,247,96,100,12516,6248,4692,3273,2871,2087,1185,885,410,200,38,6331,4071,3647,3171,2496,2044,1387,967,576,284,138,3556,2904,2501,2257,1992,1801,1362,1000,783,332,147,1667,1861,1770,1835,1425,1455,1222,940,693,446,185,862,865,1035,1115,1071,1092,947,1023,872,445,297,459,606,575,875,812,743,931,768,524,388,253,139,292,315,474,478,415,444,510,435,332,336,27,89,156,180,178,263,300,301,394,291,185,2,7,31,39,116,99,98,154,133,227,316,151395,9572,5747,3094,1970,1143,679,273,165,56,14,15292,6603,4780,3338,2229,1471,877,521,222,117,28,7975,4745,3667,3014,2275,1680,1053,834,496,204,68,4710,3332,3022,3015,2149,1764,1228,939,703,313,104,2542,2471,2269,2014,1931,1718,1437,1073,678,354,191,1426,1573,1726,1814,1429,1674,1230,862,783,460,350,710,751,994,1116,1318,1083,1243,958,909,580,360,328,386,575,716,659,906,846,726,836,529,411,143,254,381,539,511,562,713,841,704,507,504,30,148,160,160,238,242,373,395,435,498,532,8,9,43,68,60,135,178,236,325,381,760,58939,5849,3925,2077,1516,699,616,281,117,52,6,9299,4293,3036,2301,1470,1155,712,448,240,120,11,5566,3554,2816,2198,1700,1407,1071,801,399,267,82,3094,2436,2461,2385,1841,1641,1182,805,643,342,146,1786,1952,1935,1861,1713,1860,1501,1095,812,460,264,947,1536,1559,1606,1378,1577,1205,1087,771,587,364,618,719,927,882,1262,1183,988,956,1002,677,632,246,526,549,767,785,852,952,1096,929,765,617,134,219,315,489,589,751,834,765,806,624,791,87,76,204,192,274,436,553,673,755,722,839,5,21,56,91,156,277,183,278,468,597,1320,24056,3363,2382,1302,934,477,388,255,148,20,9,5756,2615,2210,1725,1326,845,742,355,206,94,30,3498,2444,1891,1767,1280,1146,851,516,340,193,86,2060,1761,1801,1731,1481,1196,1061,883,599,304,139,1306,1329,1610,1541,1324,1228,1023,870,662,411,223,724,952,1270,1347,1284,1311,1170,1072,906,690,323,486,608,1064,1073,1169,1129,1112,1026,1116,917,530,166,418,571,734,776,977,803,1032,1180,974,772,115,184,383,432,603,820,684,996,1067,916,1015,45,98,195,217,407,445,648,688,808,990,1156,14,20,59,88,159,226,304,541,706,899,2500,10225,1682,1389,773,549,452,231,160,118,28,9,3115,1687,1498,1090,808,679,370,238,229,82,71,2153,1636,1336,1330,920,938,523,491,326,162,74,1432,1153,1167,1278,1060,1047,803,723,563,249,116,806,949,1079,1043,1176,1182,855,865,721,345,231,532,721,943,1187,1016,1103,1038,908,716,790,392,272,413,782,858,963,993,1100,1023,953,829,664,95,264,636,672,792,942,954,884,1020,878,1011,101,190,251,468,602,692,653,1014,1092,1304,1312,76,64,238,192,312,568,708,793,1216,1267,1958,15,32,68,94,192,272,377,554,862,964,3726,4544,1008,729,581,350,273,148,79,75,25,4,1558,967,809,634,513,465,328,254,169,65,31,1254,1014,883,908,606,701,552,348,279,165,60,772,894,991,843,784,799,673,512,323,385,175,678,767,899,884,855,887,853,702,631,367,282,419,550,637,856,787,966,982,748,666,628,345,252,387,630,696,744,935,831,935,968,691,677,115,270,442,711,698,820,886,977,955,1046,1056,77,137,223,277,546,740,900,882,1123,1503,1562,18,51,124,208,431,487,636,841,1182,1398,2459,8,23,63,162,310,248,505,557,1063,1555,6443,1774,531,469,249,204,179,84,83,27,10,3,692,500,535,529,309,259,172,145,128,56,17,811,615,586,490,482,394,357,314,127,129,28,508,512,556,657,665,478,416,510,220,312,85,336,400,570,635,494,685,634,469,453,328,226,296,328,429,657,645,793,819,689,695,717,386,170,298,457,659,882,856,808,848,872,748,782,109,226,333,346,544,796,732,933,815,906,1095,50,91,209,336,477,554,634,915,1081,1498,2233,12,67,109,171,292,409,553,865,1145,1479,3014,5,16,53,108,274,248,494,666,1316,2005,11426,748,215,328,118,64,106,18,59,28,0,10,481,344,181,236,168,135,91,61,66,87,33,412,247,323,419,281,223,228,225,119,82,51,237,283,405,315,409,438,265,286,194,152,69,140,256,317,383,545,474,533,418,423,218,310,161,217,327,351,438,515,518,634,552,399,383,84,186,276,333,567,623,744,621,754,804,772,59,116,280,377,425,500,648,905,901,1092,1353,18,80,155,350,361,570,610,877,1094,1409,1976,10,51,87,177,259,393,725,987,1253,1615,3465,19,11,54,88,142,290,590,648,1290,2394,17156,158,119,52,80,26,51,46,27,41,1,1,111,61,161,113,85,84,41,41,60,28,12,134,140,164,133,156,143,110,139,71,53,21,103,168,103,254,268,139,178,208,176,191,70,172,183,343,274,259,288,186,285,221,142,162,79,138,279,305,320,291,276,423,339,359,345,52,86,225,256,315,452,469,496,504,552,566,54,50,101,217,303,367,431,675,772,870,1097,20,49,65,303,182,453,586,606,824,1179,2215,31,16,52,164,214,488,574,905,1167,1647,4358,13,17,22,98,142,398,408,1112,1547,2926,33604,67,20,13,24,12,23,5,0,15,0,0,35,36,38,23,33,31,9,69,38,13,4,48,29,84,66,28,66,112,65,59,40,48,23,76,37,54,62,72,81,125,126,62,66,44,35,69,222,161,117,221,205,140,122,78,40,23,91,109,138,208,183,229,216,216,262,37,29,57,126,196,287,241,404,439,518,665,17,50,133,115,135,176,385,564,571,666,1310,9,35,55,200,177,263,371,574,720,1220,2966,3,10,50,134,188,270,570,685,1172,1878,7306,4,9,30,52,190,328,738,974,2138,5955,0
