283.68899999999996
357.143
449.616
566.0330000000001
712.594
897.102
1129.39
1421.81
1789.95
2253.42
2836.89
3571.43
4496.160000000001
5660.33
7125.94
8971.03
11293.9
14218.1
17899.5
22534.2
28368.9
35714.299999999996
44961.6
